genome	biosample	clade	label
GCA_013311175.1_ASM1331117v1	SAMN13999789	I	human
GCA_013311185.1_ASM1331118v1	SAMN13999788	I	human
GCA_013311145.1_ASM1331114v1	SAMN13999791	I	human
GCA_013311135.1_ASM1331113v1	SAMN13999790	I	human
GCA_013311115.1_ASM1331111v1	SAMN13999792	I	human
GCA_013311085.1_ASM1331108v1	SAMN13999794	I	human
GCA_013311055.1_ASM1331105v1	SAMN13999793	I	human
GCA_013311035.1_ASM1331103v1	SAMN13999795	I	human
GCA_013311045.1_ASM1331104v1	SAMN13999796	I	human
GCA_013311015.1_ASM1331101v1	SAMN13999797	I	human
GCA_013310995.1_ASM1331099v1	SAMN13999798	I	human
GCA_013310955.1_ASM1331095v1	SAMN13999799	I	human
GCA_013310945.1_ASM1331094v1	SAMN13999801	I	human
GCA_013310935.1_ASM1331093v1	SAMN13999802	I	human
GCA_013310915.1_ASM1331091v1	SAMN13999800	I	human
GCA_013310895.1_ASM1331089v1	SAMN13999803	I	human
GCA_013310865.1_ASM1331086v1	SAMN13999804	I	human
GCA_013310855.1_ASM1331085v1	SAMN13999805	I	human
GCA_013310815.1_ASM1331081v1	SAMN13999808	I	human
GCA_013310825.1_ASM1331082v1	SAMN13999807	I	human
GCA_013310795.1_ASM1331079v1	SAMN13999806	I	human
GCA_013310775.1_ASM1331077v1	SAMN13999809	I	human
GCA_013310755.1_ASM1331075v1	SAMN13999810	I	human
GCA_013310715.1_ASM1331071v1	SAMN13999811	I	human
GCA_013310705.1_ASM1331070v1	SAMN13999812	I	human
GCA_013310695.1_ASM1331069v1	SAMN13999813	I	human
GCA_013310665.1_ASM1331066v1	SAMN13999816	I	human
GCA_013310645.1_ASM1331064v1	SAMN13999815	I	human
GCA_013310625.1_ASM1331062v1	SAMN13999814	I	human
GCA_013310615.1_ASM1331061v1	SAMN13999817	I	human
GCA_013310595.1_ASM1331059v1	SAMN13999818	I	human
GCA_013310555.1_ASM1331055v1	SAMN13999821	I	human
GCA_013310545.1_ASM1331054v1	SAMN13999819	I	human
GCA_013310525.1_ASM1331052v1	SAMN13999822	I	human
GCA_013310515.1_ASM1331051v1	SAMN13999823	I	human
GCA_013310495.1_ASM1331049v1	SAMN13999824	I	human
GCA_013310475.1_ASM1331047v1	SAMN13999826	I	human
GCA_013310425.1_ASM1331042v1	SAMN13999827	I	human
GCA_013310445.1_ASM1331044v1	SAMN13999825	I	human
GCA_013310415.1_ASM1331041v1	SAMN13999828	I	human
GCA_013310395.1_ASM1331039v1	SAMN13999829	I	human
GCA_013310365.1_ASM1331036v1	SAMN13999830	I	human
GCA_013310355.1_ASM1331035v1	SAMN13999831	I	human
GCA_013310335.1_ASM1331033v1	SAMN13999833	I	human
GCA_013310315.1_ASM1331031v1	SAMN13999832	I	human
GCA_013310295.1_ASM1331029v1	SAMN13999834	I	human
GCA_013310275.1_ASM1331027v1	SAMN13999835	I	human
GCA_013310255.1_ASM1331025v1	SAMN13999836	I	human
GCA_013310225.1_ASM1331022v1	SAMN13999838	I	human
GCA_013310215.1_ASM1331021v1	SAMN13999837	I	human
GCA_013310195.1_ASM1331019v1	SAMN13999839	I	human
GCA_013310175.1_ASM1331017v1	SAMN13999840	I	env
GCA_013310155.1_ASM1331015v1	SAMN13999841	I	env
GCA_013310135.1_ASM1331013v1	SAMN13999842	I	env
GCA_013310105.1_ASM1331010v1	SAMN13999844	I	env
GCA_013310095.1_ASM1331009v1	SAMN13999843	I	env
GCA_013310065.1_ASM1331006v1	SAMN13999845	I	env
GCA_013310055.1_ASM1331005v1	SAMN13999847	I	env
GCA_013310035.1_ASM1331003v1	SAMN13999848	I	env
GCA_013309985.1_ASM1330998v1	SAMN13999849	I	env
GCA_013310005.1_ASM1331000v1	SAMN13999850	I	env
GCA_013309965.1_ASM1330996v1	SAMN13999852	I	env
GCA_013309955.1_ASM1330995v1	SAMN13999851	I	env
GCA_013309925.1_ASM1330992v1	SAMN13999856	I	env
GCA_013309905.1_ASM1330990v1	SAMN13999853	I	env
GCA_013309655.1_ASM1330965v1	SAMN13999857	I	env
GCA_013309665.1_ASM1330966v1	SAMN13999855	I	env
GCA_013309635.1_ASM1330963v1	SAMN13999854	I	env
GCA_013309615.1_ASM1330961v1	SAMN13999858	I	env
GCA_013309555.1_ASM1330955v1	SAMN13999863	I	env
GCA_013309575.1_ASM1330957v1	SAMN13999860	I	env
GCA_013309545.1_ASM1330954v1	SAMN13999859	I	env
GCA_013309535.1_ASM1330953v1	SAMN13999861	I	env
GCA_013309505.1_ASM1330950v1	SAMN13999864	I	env
GCA_013309485.1_ASM1330948v1	SAMN13999866	I	env
GCA_013309455.1_ASM1330945v1	SAMN13999865	I	env
GCA_013309445.1_ASM1330944v1	SAMN13999869	I	env
GCA_013309435.1_ASM1330943v1	SAMN13999867	I	env
GCA_013309415.1_ASM1330941v1	SAMN13999868	I	env
GCA_013309385.1_ASM1330938v1	SAMN13999870	I	env
GCA_013309365.1_ASM1330936v1	SAMN13999872	I	env
GCA_013309355.1_ASM1330935v1	SAMN13999871	I	env
GCA_013309335.1_ASM1330933v1	SAMN13999874	I	env
GCA_013309305.1_ASM1330930v1	SAMN13999875	I	env
GCA_013309295.1_ASM1330929v1	SAMN13999876	I	env
GCA_013309245.1_ASM1330924v1	SAMN13999879	I	env
GCA_013309255.1_ASM1330925v1	SAMN13999878	I	env
GCA_013309235.1_ASM1330923v1	SAMN13999881	I	env
GCA_013309205.1_ASM1330920v1	SAMN13999883	I	env
GCA_013309195.1_ASM1330919v1	SAMN13999882	I	env
GCA_013309175.1_ASM1330917v1	SAMN13999884	I	env
GCA_013309135.1_ASM1330913v1	SAMN13999886	I	env
GCA_013309145.1_ASM1330914v1	SAMN13999885	I	env
GCA_013309095.1_ASM1330909v1	SAMN13999887	I	env
GCA_013309105.1_ASM1330910v1	SAMN13999888	I	env
GCA_013309075.1_ASM1330907v1	SAMN13999890	I	env
GCA_013309045.1_ASM1330904v1	SAMN13999889	I	env
GCA_013309035.1_ASM1330903v1	SAMN13999891	I	env
GCA_013309005.1_ASM1330900v1	SAMN13999892	I	env
GCA_013308995.1_ASM1330899v1	SAMN13999894	I	env
GCA_013308965.1_ASM1330896v1	SAMN13999895	I	env
GCA_013308955.1_ASM1330895v1	SAMN13999893	I	env
GCA_013308915.1_ASM1330891v1	SAMN13999897	I	env
GCA_013308925.1_ASM1330892v1	SAMN13999896	I	env
GCA_013308885.1_ASM1330888v1	SAMN13999900	I	env
GCA_013308875.1_ASM1330887v1	SAMN13999899	I	env
GCA_013308855.1_ASM1330885v1	SAMN13999898	I	env
GCA_013308825.1_ASM1330882v1	SAMN13999901	I	env
GCA_013308815.1_ASM1330881v1	SAMN13999902	I	env
GCA_013308775.1_ASM1330877v1	SAMN13999903	I	env
GCA_013308755.1_ASM1330875v1	SAMN13999904	I	env
GCA_013308765.1_ASM1330876v1	SAMN13999905	I	env
GCA_013308725.1_ASM1330872v1	SAMN13999906	I	env
GCA_013308715.1_ASM1330871v1	SAMN13999907	I	env
GCA_013308675.1_ASM1330867v1	SAMN13999908	I	env
GCA_013308655.1_ASM1330865v1	SAMN13999909	I	env
GCA_013308665.1_ASM1330866v1	SAMN13999910	I	env
GCA_013308635.1_ASM1330863v1	SAMN13999911	I	env
GCA_013308615.1_ASM1330861v1	SAMN13999912	I	env
GCA_013308565.1_ASM1330856v1	SAMN13999915	I	env
GCA_013308555.1_ASM1330855v1	SAMN13999916	I	env
GCA_013308575.1_ASM1330857v1	SAMN13999913	I	env
GCA_013308535.1_ASM1330853v1	SAMN13999918	I	env
GCA_013308515.1_ASM1330851v1	SAMN13999917	I	env
GCA_013308475.1_ASM1330847v1	SAMN13999919	I	env
GCA_013308485.1_ASM1330848v1	SAMN13999920	I	env
GCA_013308455.1_ASM1330845v1	SAMN13999921	I	env
GCA_013308425.1_ASM1330842v1	SAMN13999922	I	env
GCA_013308415.1_ASM1330841v1	SAMN13999923	I	env
GCA_013308375.1_ASM1330837v1	SAMN13999924	I	env
GCA_013308385.1_ASM1330838v1	SAMN13999925	I	env
GCA_013308355.1_ASM1330835v1	SAMN13999926	I	env
GCA_013308325.1_ASM1330832v1	SAMN13999927	I	env
GCA_013308315.1_ASM1330831v1	SAMN13999928	I	env
GCA_013308295.1_ASM1330829v1	SAMN13999929	I	env
GCA_013308265.1_ASM1330826v1	SAMN13999930	I	env
GCA_013308255.1_ASM1330825v1	SAMN13999931	I	env
GCA_013308195.1_ASM1330819v1	SAMN13999934	I	env
GCA_013308215.1_ASM1330821v1	SAMN13999932	I	env
GCA_013308205.1_ASM1330820v1	SAMN13999933	I	env
GCA_013308165.1_ASM1330816v1	SAMN13999935	I	env
GCA_013308155.1_ASM1330815v1	SAMN13999936	I	env
GCA_013308115.1_ASM1330811v1	SAMN13999937	I	env
GCA_013308095.1_ASM1330809v1	SAMN13999938	I	env
GCA_013308085.1_ASM1330808v1	SAMN13999939	I	env
GCA_013308075.1_ASM1330807v1	SAMN13999940	I	env
GCA_013308055.1_ASM1330805v1	SAMN13999941	I	env
GCA_013308015.1_ASM1330801v1	SAMN13999943	I	env
GCA_013308025.1_ASM1330802v1	SAMN13999942	I	env
GCA_013307965.1_ASM1330796v1	SAMN13999944	I	env
GCA_013307975.1_ASM1330797v1	SAMN13999945	I	env
GCA_013307955.1_ASM1330795v1	SAMN13999946	I	env
GCA_013307935.1_ASM1330793v1	SAMN13999947	I	env
GCA_013307915.1_ASM1330791v1	SAMN13999948	I	env
GCA_013307885.1_ASM1330788v1	SAMN13999951	I	env
GCA_013307875.1_ASM1330787v1	SAMN13999952	I	env
GCA_013307855.1_ASM1330785v1	SAMN13999949	I	env
GCA_013307825.1_ASM1330782v1	SAMN13999954	I	env
GCA_013307815.1_ASM1330781v1	SAMN13999953	I	env
GCA_013307785.1_ASM1330778v1	SAMN13999957	I	env
GCA_013307765.1_ASM1330776v1	SAMN13999955	I	env
GCA_013307755.1_ASM1330775v1	SAMN13999960	I	env
GCA_013307725.1_ASM1330772v1	SAMN13999958	I	env
GCA_013307715.1_ASM1330771v1	SAMN13999959	I	env
GCA_013307695.1_ASM1330769v1	SAMN13999963	I	env
GCA_013307655.1_ASM1330765v1	SAMN13999964	I	env
GCA_013307625.1_ASM1330762v1	SAMN13999962	I	env
GCA_013307635.1_ASM1330763v1	SAMN13999961	I	env
GCA_013307615.1_ASM1330761v1	SAMN13999965	I	env
GCA_013307565.1_ASM1330756v1	SAMN13999966	I	env
GCA_013307535.1_ASM1330753v1	SAMN13999970	I	env
GCA_013307545.1_ASM1330754v1	SAMN13999967	I	env
GCA_013307525.1_ASM1330752v1	SAMN13999969	I	env
GCA_013307515.1_ASM1330751v1	SAMN13999971	I	env
GCA_013307495.1_ASM1330749v1	SAMN13999968	I	env
GCA_013307395.1_ASM1330739v1	SAMN13999974	I	env
GCA_013307425.1_ASM1330742v1	SAMN13999972	I	env
GCA_013307405.1_ASM1330740v1	SAMN13999973	I	env
GCA_013283735.1_ASM1328373v1	SAMN14979698	II	animal
GCA_013280555.1_ASM1328055v1	SAMN14987451	II	human
GCA_013280545.1_ASM1328054v1	SAMN14987456	II	env
GCA_013280535.1_ASM1328053v1	SAMN14987450	II	env
GCA_013266495.1_ASM1326649v1	SAMN14000099	II	human
GCA_013266515.1_ASM1326651v1	SAMN13999980	II	animal
GCA_013266475.1_ASM1326647v1	SAMN14000052	II	env
GCA_013266465.1_ASM1326646v1	SAMN14000012	II	animal
GCA_013266455.1_ASM1326645v1	SAMN14000086	II	human
GCA_013266405.1_ASM1326640v1	SAMN14000157	II	human
GCA_013266385.1_ASM1326638v1	SAMN14000236	II	env
GCA_013266375.1_ASM1326637v1	SAMN14000103	II	human
GCA_013266365.1_ASM1326636v1	SAMN14000227	II	env
GCA_013266355.1_ASM1326635v1	SAMN14000217	II	env
GCA_013266335.1_ASM1326633v1	SAMN14000039	II	env
GCA_013266315.1_ASM1326631v1	SAMN14000114	II	human
GCA_013266115.1_ASM1326611v1	SAMN08875416	I	animal
GCA_013266125.1_ASM1326612v1	SAMN08875417	I	animal
GCA_013266085.1_ASM1326608v1	SAMN08875418	I	animal
GCA_013266075.1_ASM1326607v1	SAMN08875419	I	animal
GCA_013266035.1_ASM1326603v1	SAMN08875420	I	animal
GCA_013266025.1_ASM1326602v1	SAMN08875421	I	animal
GCA_013265975.1_ASM1326597v1	SAMN08875423	I	animal
GCA_013265995.1_ASM1326599v1	SAMN08875422	I	animal
GCA_013265955.1_ASM1326595v1	SAMN08875424	I	animal
GCA_013265935.1_ASM1326593v1	SAMN08875425	I	animal
GCA_013265915.1_ASM1326591v1	SAMN08875426	I	animal
GCA_013265875.1_ASM1326587v1	SAMN08875427	I	animal
GCA_013265855.1_ASM1326585v1	SAMN08875428	I	animal
GCA_013265825.1_ASM1326582v1	SAMN08875429	I	animal
GCA_013265795.1_ASM1326579v1	SAMN08875430	I	animal
GCA_013249095.1_ASM1324909v1	SAMN14848234	II	na
GCA_013248825.1_ASM1324882v1	SAMN13999651	I	animal
GCA_013248805.1_ASM1324880v1	SAMN13999697	I	human
GCA_013248775.1_ASM1324877v1	SAMN13999758	I	human
GCA_013248755.1_ASM1324875v1	SAMN13999660	I	animal
GCA_013248735.1_ASM1324873v1	SAMN13999820	I	human
GCA_013248725.1_ASM1324872v1	SAMN13999731	I	human
GCA_013248705.1_ASM1324870v1	SAMN13999914	I	env
GCA_013248655.1_ASM1324865v1	SAMN13999846	I	env
GCA_013248635.1_ASM1324863v1	SAMN13999757	I	human
GCA_013248625.1_ASM1324862v1	SAMN13999862	I	env
GCA_013248645.1_ASM1324864v1	SAMN13999880	I	env
GCA_013248605.1_ASM1324860v1	SAMN13999877	I	env
GCA_013248585.1_ASM1324858v1	SAMN13999956	I	env
GCA_013248535.1_ASM1324853v1	SAMN13999778	I	human
GCA_013248515.1_ASM1324851v1	SAMN14000313	II	env
GCA_013201055.1_ASM1320105v1	SAMN14969421	II	human
GCA_007917035.3_ASM791703v3	SAMN12138936	II	human
GCA_013179755.1_ASM1317975v1	SAMN10867606	II	na
GCA_013179475.1_ASM1317947v1	SAMN14996518	IV	human
GCA_013155325.1_ASM1315532v1	SAMN14918903	outgroup	animal
GCA_013155265.1_ASM1315526v1	SAMN14918902	outgroup	animal
GCA_013103695.1_ASM1310369v1	SAMN13152842	IV	animal
GCA_013103685.1_ASM1310368v1	SAMN13152844	IV	animal
GCA_013103675.1_ASM1310367v1	SAMN13152843	IV	animal
GCA_013103645.1_ASM1310364v1	SAMN13152846	IV	animal
GCA_013103635.1_ASM1310363v1	SAMN13152845	IV	animal
GCA_013103605.1_ASM1310360v1	SAMN13152847	IV	animal
GCA_013103585.1_ASM1310358v1	SAMN13152849	IV	animal
GCA_013103575.1_ASM1310357v1	SAMN13152848	IV	animal
GCA_013103545.1_ASM1310354v1	SAMN13152850	IV	animal
GCA_013103535.1_ASM1310353v1	SAMN13152851	IV	animal
GCA_013103505.1_ASM1310350v1	SAMN13152853	IV	animal
GCA_013103495.1_ASM1310349v1	SAMN13152852	IV	animal
GCA_013103455.1_ASM1310345v1	SAMN13152855	IV	animal
GCA_013103435.1_ASM1310343v1	SAMN13152857	IV	animal
GCA_013103425.1_ASM1310342v1	SAMN13152854	IV	animal
GCA_013103405.1_ASM1310340v1	SAMN13152856	IV	animal
GCA_013103375.1_ASM1310337v1	SAMN13152858	IV	animal
GCA_013103365.1_ASM1310336v1	SAMN13152859	IV	animal
GCA_012952285.1_ASM1295228v1	SAMN14265997	II	human
GCA_012935525.1_ASM1293552v1	SAMN14600449	II	animal
GCA_012935515.1_ASM1293551v1	SAMN14600455	II	food
GCA_012935445.1_ASM1293544v1	SAMN14600454	I	animal
GCA_012935455.1_ASM1293545v1	SAMN14600450	II	animal
GCA_012935435.1_ASM1293543v1	SAMN14600453	I	animal
GCA_012935415.1_ASM1293541v1	SAMN14600452	I	animal
GCA_012935425.1_ASM1293542v1	SAMN14600451	II	animal
GCA_012933275.1_ASM1293327v1	SAMN14675382	II	human
GCA_012933205.1_ASM1293320v1	SAMN14675387	II	human
GCA_012933185.1_ASM1293318v1	SAMN14675389	II	human
GCA_012933145.1_ASM1293314v1	SAMN14675390	II	human
GCA_012933105.1_ASM1293310v1	SAMN14675396	II	human
GCA_012933065.1_ASM1293306v1	SAMN14675391	II	human
GCA_012933045.1_ASM1293304v1	SAMN14675392	II	human
GCA_012932955.1_ASM1293295v1	SAMN14675397	II	human
GCA_012844275.1_ASM1284427v1	SAMN14558309	II	animal
GCA_012843815.1_ASM1284381v1	SAMN14558259	IV	animal
GCA_012843775.1_ASM1284377v1	SAMN14558261	II	animal
GCA_012843765.1_ASM1284376v1	SAMN14558260	I	animal
GCA_012843725.1_ASM1284372v1	SAMN14558262	IV	animal
GCA_012594215.1_ASM1259421v1	SAMN13536105	I	human
GCA_012521695.1_ASM1252169v1	SAMN13894038	IV	env
GCA_012520265.1_ASM1252026v1	SAMN13894110	IV	env
GCA_012222705.1_ASM1222270v1	SAMN11125384	II	animal
GCA_012102525.1_ASM1210252v1	SAMN14470506	IV	animal
GCA_012102315.1_ASM1210231v1	SAMN14486422	IV	animal
GCA_012102195.1_ASM1210219v1	SAMN14486424	IV	animal
GCA_012070685.1_ASM1207068v1	SAMN10867612	II	env_human
GCA_012070665.1_ASM1207066v1	SAMN10867610	II	env_human
GCA_012063445.1_ASM1206344v1	SAMN13821811	II	food
GCA_012062555.1_ASM1206255v1	SAMN10867611	II	human
GCA_012045505.1_ASM1204550v1	SAMN14446138	II	food
GCA_012045365.1_ASM1204536v1	SAMN14446140	II	food
GCA_012030565.1_ASM1203056v1	SAMN14478480	I	human
GCA_012030535.1_ASM1203053v1	SAMN14478485	I	human
GCA_012030205.1_ASM1203020v1	SAMN14478493	I	human
GCA_012027745.1_ASM1202774v1	SAMN11022475	II	animal
GCA_011963345.1_ASM1196334v1	SAMD00211653	I	human
GCA_011963225.1_ASM1196322v1	SAMD00211652	I	human
GCA_011963085.1_ASM1196308v1	SAMD00211651	I	human
GCA_011962985.1_ASM1196298v1	SAMD00211650	I	human
GCA_011962905.1_ASM1196290v1	SAMD00211649	I	human
GCA_011962785.1_ASM1196278v1	SAMD00211648	I	human
GCA_011962705.1_ASM1196270v1	SAMD00211647	I	human
GCA_011962585.1_ASM1196258v1	SAMD00211646	I	human
GCA_011962505.1_ASM1196250v1	SAMD00211645	I	human
GCA_011962375.1_ASM1196237v1	SAMD00211644	I	human
GCA_011962265.1_ASM1196226v1	SAMD00211643	I	human
GCA_011962205.1_ASM1196220v1	SAMD00211642	I	human
GCA_011962095.1_ASM1196209v1	SAMD00211641	I	human
GCA_011961985.1_ASM1196198v1	SAMD00211640	I	human
GCA_011961885.1_ASM1196188v1	SAMD00211639	I	human
GCA_011961785.1_ASM1196178v1	SAMD00211638	I	human
GCA_011961665.1_ASM1196166v1	SAMD00211637	I	human
GCA_011961545.1_ASM1196154v1	SAMD00211636	I	human
GCA_011961465.1_ASM1196146v1	SAMD00211635	I	human
GCA_011961405.1_ASM1196140v1	SAMD00211634	I	human
GCA_011961295.1_ASM1196129v1	SAMD00211633	I	human
GCA_011961185.1_ASM1196118v1	SAMD00211632	I	human
GCA_011754415.1_ASM1175441v1	SAMN14342355	I	na
GCA_011754425.1_ASM1175442v1	SAMN14342354	I	na
GCA_011745645.1_ASM1174564v1	SAMN12688234	II	animal
GCA_011397115.1_ASM1139711v1	SAMD00198474	IV	food
GCA_011386855.1_ASM1138685v1	SAMN06246726	II	human
GCA_011386865.1_ASM1138686v1	SAMN06246725	II	human
GCA_011386845.1_ASM1138684v1	SAMN06246722	II	human
GCA_011316265.1_ASM1131626v1	SAMN06246727	II	human
GCA_011316195.1_ASM1131619v1	SAMN06246724	II	human
GCA_011316145.1_ASM1131614v1	SAMN06246723	II	human
GCA_011193375.1_ASM1119337v1	SAMN14253864	I	animal
GCA_011174695.1_ASM1117469v1	SAMN14292003	II	env
GCA_011038845.1_ASM1103884v1	SAMN14089815	II	animal
GCA_011038855.1_ASM1103885v1	SAMN14090058	II	animal
GCA_011029175.1_ASM1102917v1	SAMN14086434	I	human
GCA_011029165.1_ASM1102916v1	SAMN14086702	I	human
GCA_011009825.1_ASM1100982v1	SAMN10822526	I	animal
GCA_011009735.1_ASM1100973v1	SAMN10822527	I	animal
GCA_010974995.1_ASM1097499v1	SAMN14117691	II	env
GCA_010722815.1_ASM1072281v1	SAMD00141063	II	human
GCA_010722695.1_ASM1072269v1	SAMD00141062	II	human
GCA_010722575.1_ASM1072257v1	SAMD00141061	II	human
GCA_010722535.1_ASM1072253v1	SAMD00141060	II	human
GCA_010722435.1_ASM1072243v1	SAMD00141059	II	human
GCA_010722315.1_ASM1072231v1	SAMD00141058	II	human
GCA_010722195.1_ASM1072219v1	SAMD00141057	II	human
GCA_010720795.1_ASM1072079v1	SAMN14051327	II	food
GCA_010720755.1_ASM1072075v1	SAMN14051328	II	food
GCA_010720745.1_ASM1072074v1	SAMN14051330	II	food
GCA_010720725.1_ASM1072072v1	SAMN14051331	II	food
GCA_010720715.1_ASM1072071v1	SAMN14051329	II	food
GCA_010671845.1_ASM1067184v1	SAMN14082703	II	food
GCA_009734005.2_ASM973400v2	SAMN10867607	II	human
GCA_010120755.1_ASM1012075v1	SAMN10867605	II	human
GCA_010119375.1_ASM1011937v1	SAMN12611362	II	human
GCA_010119315.1_ASM1011931v1	SAMN12611458	II	human
GCA_010103655.1_ASM1010365v1	SAMN12990710	I	human
GCA_010066845.1_ASM1006684v1	SAMN10053193	IV	animal
GCA_010066855.1_ASM1006685v1	SAMN09901302	I	animal
GCA_009938285.1_ASM993828v1	SAMD00202474	II	human
GCA_009938075.1_ASM993807v1	SAMN11269520	II	human
GCA_009937865.1_ASM993786v1	SAMN10518958	II	env
GCA_009930755.1_ASM993075v1	SAMN13870908	IV	human
GCA_009917315.1_ASM991731v1	SAMN09901304	III	animal
GCA_009913815.1_ASM991381v1	SAMN08619522	I	animal
GCA_009913715.1_ASM991371v1	SAMN10617553	II	animal
GCA_009910555.1_ASM991055v1	SAMN09901020	I	animal
GCA_009906585.1_ASM990658v1	SAMN13781241	II	animal
GCA_009906575.1_ASM990657v1	SAMN13781240	II	animal
GCA_009906535.1_ASM990653v1	SAMN13781248	II	animal
GCA_009906545.1_ASM990654v1	SAMN13781242	II	animal
GCA_009906515.1_ASM990651v1	SAMN13781247	II	animal
GCA_009906485.1_ASM990648v1	SAMN13781244	II	animal
GCA_009906475.1_ASM990647v1	SAMN13781246	II	animal
GCA_009906435.1_ASM990643v1	SAMN13781249	II	animal
GCA_009906445.1_ASM990644v1	SAMN13781243	II	animal
GCA_009906415.1_ASM990641v1	SAMN13781245	II	animal
GCA_009897865.1_ASM989786v1	SAMN10929300	I	food
GCA_009897725.1_ASM989772v1	SAMN10929307	II	food
GCA_009897695.1_ASM989769v1	SAMN10929309	II	food
GCA_009897565.1_ASM989756v1	SAMN10929316	II	food
GCA_009897405.1_ASM989740v1	SAMN10929325	II	food
GCA_009896765.1_ASM989676v1	SAMN10929358	II	food
GCA_009896725.1_ASM989672v1	SAMN10929356	II	food
GCA_009896715.1_ASM989671v1	SAMN10929359	II	food
GCA_009896695.1_ASM989669v1	SAMN10929357	II	food
GCA_009896685.1_ASM989668v1	SAMN10929360	II	food
GCA_009896635.1_ASM989663v1	SAMN10929364	II	food
GCA_009896605.1_ASM989660v1	SAMN10929361	II	food
GCA_009894175.1_ASM989417v1	SAMN11945471	II	human
GCA_009894165.1_ASM989416v1	SAMN11945472	II	human
GCA_009894135.1_ASM989413v1	SAMN11945474	II	human
GCA_009894125.1_ASM989412v1	SAMN11945473	II	human
GCA_009894105.1_ASM989410v1	SAMN11945475	II	human
GCA_009894085.1_ASM989408v1	SAMN11945478	II	human
GCA_009894065.1_ASM989406v1	SAMN11945476	II	human
GCA_009894025.1_ASM989402v1	SAMN11945477	II	human
GCA_009894015.1_ASM989401v1	SAMN11945479	II	human
GCA_009894005.1_ASM989400v1	SAMN11945480	II	human
GCA_009893985.1_ASM989398v1	SAMN11945481	II	human
GCA_009893955.1_ASM989395v1	SAMN11945483	II	human
GCA_009893945.1_ASM989394v1	SAMN11945482	II	human
GCA_009893915.1_ASM989391v1	SAMN11945484	II	human
GCA_009893895.1_ASM989389v1	SAMN11945485	II	human
GCA_009893885.1_ASM989388v1	SAMN11945486	II	human
GCA_009893865.1_ASM989386v1	SAMN11945487	II	human
GCA_009893825.1_ASM989382v1	SAMN11945490	II	human
GCA_009893805.1_ASM989380v1	SAMN11945489	II	human
GCA_009893795.1_ASM989379v1	SAMN11945491	II	human
GCA_009893785.1_ASM989378v1	SAMN11945488	II	human
GCA_009893765.1_ASM989376v1	SAMN11945492	II	human
GCA_009893715.1_ASM989371v1	SAMN11945494	II	human
GCA_009893725.1_ASM989372v1	SAMN11945493	II	human
GCA_009893685.1_ASM989368v1	SAMN11945495	II	human
GCA_009893675.1_ASM989367v1	SAMN11945496	II	human
GCA_009893665.1_ASM989366v1	SAMN11945497	II	human
GCA_009893635.1_ASM989363v1	SAMN11945498	II	human
GCA_009893615.1_ASM989361v1	SAMN11945499	II	human
GCA_009893595.1_ASM989359v1	SAMN11945501	II	human
GCA_009893575.1_ASM989357v1	SAMN11945502	II	human
GCA_009893565.1_ASM989356v1	SAMN11945500	II	human
GCA_009893535.1_ASM989353v1	SAMN11945503	II	human
GCA_009893525.1_ASM989352v1	SAMN11945504	II	human
GCA_009893495.1_ASM989349v1	SAMN11945505	II	human
GCA_009893485.1_ASM989348v1	SAMN11945506	II	human
GCA_009893465.1_ASM989346v1	SAMN11945507	II	human
GCA_009893405.1_ASM989340v1	SAMN11945509	II	human
GCA_009893425.1_ASM989342v1	SAMN11945508	II	human
GCA_009893415.1_ASM989341v1	SAMN11945510	II	human
GCA_009893385.1_ASM989338v1	SAMN11945512	II	human
GCA_009893365.1_ASM989336v1	SAMN11945511	II	human
GCA_009893345.1_ASM989334v1	SAMN11945513	II	human
GCA_009893315.1_ASM989331v1	SAMN11945516	II	human
GCA_009893305.1_ASM989330v1	SAMN11945514	II	human
GCA_009893285.1_ASM989328v1	SAMN11945515	II	human
GCA_009893245.1_ASM989324v1	SAMN11945517	II	human
GCA_009893255.1_ASM989325v1	SAMN11945518	II	human
GCA_009893225.1_ASM989322v1	SAMN11945519	II	human
GCA_009893205.1_ASM989320v1	SAMN11945520	II	human
GCA_009893165.1_ASM989316v1	SAMN11945522	II	human
GCA_009893155.1_ASM989315v1	SAMN11945521	II	human
GCA_009893145.1_ASM989314v1	SAMN11945524	II	human
GCA_009893115.1_ASM989311v1	SAMN11945523	II	human
GCA_009893105.1_ASM989310v1	SAMN11945525	II	human
GCA_009893065.1_ASM989306v1	SAMN11945527	II	human
GCA_009893025.1_ASM989302v1	SAMN11945533	II	human
GCA_009893005.1_ASM989300v1	SAMN11945529	II	human
GCA_009893035.1_ASM989303v1	SAMN11945528	II	human
GCA_009893015.1_ASM989301v1	SAMN11945526	II	human
GCA_009892225.1_ASM989222v1	SAMN11945406	II	human
GCA_009892205.1_ASM989220v1	SAMN11945407	II	human
GCA_009892145.1_ASM989214v1	SAMN11945411	II	human
GCA_009892155.1_ASM989215v1	SAMN11945410	II	human
GCA_009892135.1_ASM989213v1	SAMN11945413	II	human
GCA_009892125.1_ASM989212v1	SAMN11945412	II	human
GCA_009892105.1_ASM989210v1	SAMN11945415	II	human
GCA_009892085.1_ASM989208v1	SAMN11945416	II	human
GCA_009892035.1_ASM989203v1	SAMN11945419	II	human
GCA_009892025.1_ASM989202v1	SAMN11945418	II	human
GCA_009892005.1_ASM989200v1	SAMN11945420	II	human
GCA_009891985.1_ASM989198v1	SAMN11945421	II	human
